label,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
glute_bridge_up,201.48201,273.5291,113.6876,182.89093,288.17575,135.16684,182.8466,289.19897,135.00345,183.03647,290.39624,134.8722,182.7431,293.99707,85.983505,182.6189,299.1005,85.9458,182.97127,304.8371,85.75816,193.93913,313.0446,257.88403,195.81985,332.51788,34.629093,224.88162,277.97537,165.105,226.08177,283.57697,100.71098,331.6372,305.2501,384.0437,281.72223,376.7555,-121.794365,492.9077,339.53647,462.3613,437.47882,452.23715,-274.46545,625.82355,337.76102,419.2442,600.5645,481.38077,-446.85852,673.2034,338.78217,419.45673,651.6737,509.5873,-494.13235,674.2962,342.80588,372.98108,657.5711,489.06546,-490.30243,657.4183,343.59836,396.89908,640.57806,474.1199,-443.67535,616.8945,221.33766,169.16124,621.8044,265.21423,-168.85765,876.4224,109.24845,20.140142,910.3252,154.10535,-324.7312,942.5672,343.8982,280.12506,953.6996,419.20273,-118.88935,906.8098,398.07578,303.99448,930.66925,460.03983,-93.62312,1039.5917,384.86227,308.054,1082.6025,469.99313,-100.47675
glute_bridge_down,43.29105,86.25504,10.56576,40.760685,88.51211,11.833257,40.820187,88.86603,11.822286,40.86374,89.25048,11.797575,40.772747,88.75177,1.9203852,40.838577,89.28529,1.9001337,40.86982,89.86322,1.8533816,42.97921,92.94685,26.550865,42.638977,93.5278,-18.606495,46.917038,87.06045,17.231668,46.88956,87.4278,4.011162,62.063744,91.989494,60.036045,59.01879,99.76307,-48.220078,77.60916,93.72791,130.47163,67.169205,109.11715,-124.13729,87.05557,90.7266,192.58266,78.35557,118.12688,-196.20715,91.17476,90.40307,209.14778,82.917145,122.03992,-209.56282,90.519295,90.18866,201.94302,83.07894,120.71734,-206.5484,88.74805,90.40906,191.58496,82.05522,119.16145,-196.43562,108.35327,86.42702,33.92295,108.10145,91.44585,-33.96756,134.57594,56.356567,20.582508,135.8357,59.477192,-45.301384,143.84338,92.59725,54.164417,145.44551,98.18768,-15.880403,140.41612,99.24565,57.271854,142.43257,105.93799,-12.594562,157.65852,98.139404,52.702244,161.36174,104.63793,-16.522234
glute_bridge_down,258.75034,223.29816,27.214909,237.51465,236.63872,48.106674,237.78674,237.26683,47.75512,238.00964,238.05809,47.45205,237.97737,244.73225,5.3423314,238.24338,251.0181,5.3398256,238.53477,258.23004,5.202131,251.20511,263.5812,157.35994,251.69487,293.34784,-27.976395,285.12488,229.16438,72.93418,285.87842,239.44203,18.803104,406.30008,249.25623,279.95963,387.41766,344.41556,-190.85611,614.9268,250.41727,335.47787,619.08014,388.4652,-254.88599,808.17175,264.39545,321.66507,825.6165,391.45844,-320.4521,839.0239,258.7901,306.4161,894.7604,411.10632,-365.1386,874.7309,266.48413,265.3882,902.48444,394.03632,-374.30646,853.39197,278.63315,300.5603,884.41656,381.76218,-322.61478,779.1021,194.58073,144.31104,814.86487,269.27682,-143.58401,962.6175,-20.07,59.09217,1033.2672,9.849145,-228.62517,1017.1151,218.12082,325.34622,1087.0334,296.42053,-31.90871,996.1633,257.9427,349.99664,1064.8024,334.91687,-6.1791997,1136.1896,266.93924,381.27936,1218.1704,324.19482,18.245743
glute_bridge_up,321.03015,427.07187,213.34175,306.9029,434.75165,242.34003,306.78726,434.2756,242.27847,306.80057,433.70538,242.16692,306.99936,440.81668,201.84012,306.86847,445.4339,201.79843,306.76395,450.56885,201.66122,314.07684,452.5522,371.33926,314.11227,472.33838,185.64346,339.04565,426.65723,263.36417,339.66394,434.2117,209.68446,401.15625,448.96304,462.755,374.46396,501.32288,44.212425,515.59735,454.47162,526.7094,474.6231,557.40283,-147.58185,610.21375,430.3053,498.09955,599.05884,583.0119,-334.52832,646.676,417.95667,511.9204,629.6065,607.56555,-375.5057,647.9186,417.74658,479.55115,635.52435,598.56934,-367.0853,634.9282,423.00488,482.32428,626.36273,584.17004,-333.1674,601.50745,365.8935,142.74234,601.7145,395.1105,-142.74371,770.3757,285.99072,38.932014,786.2041,310.73962,-288.62564,826.60406,456.01837,213.39937,843.3066,484.71002,-145.50195,818.28094,485.0545,232.35222,835.22034,516.02167,-126.26141,903.7074,496.0949,235.83246,927.508,529.8866,-130.18292
glute_bridge_down,103.88162,211.48651,-119.61686,92.32721,214.01141,-111.07879,91.53321,212.64119,-111.1746,90.65293,211.26242,-111.29598,94.815346,221.52037,-121.89784,95.85431,225.69241,-121.9332,96.91753,230.49716,-121.950516,93.09661,216.53432,-55.928047,102.95388,242.22203,-101.62876,113.456184,207.12582,-97.46395,116.14969,216.6881,-110.69116,146.366,208.42702,17.057173,172.26161,245.9062,-132.60872,227.51416,215.3075,75.7416,264.36624,256.98874,-92.868675,283.8556,212.6092,113.42592,342.99173,252.53444,-43.094173,302.6006,207.5586,117.752785,366.00482,259.70633,-51.065895,304.72403,210.23875,107.551834,369.08716,253.40463,-51.791584,298.5126,214.7194,109.29491,360.43698,248.45587,-42.205402,290.55283,186.52057,53.002636,312.16177,214.79193,-52.923588,347.57407,80.49421,45.460293,385.15347,97.10578,-93.23119,359.97232,184.7532,141.17238,391.60535,214.38864,14.60807,349.91913,201.61151,149.7814,377.33258,230.93016,28.144567,402.6641,210.49529,192.79327,441.78516,227.77347,75.50331
glute_bridge_up,1071.3129,289.34973,40.339516,1091.5498,305.08484,4.808034,1092.4694,309.87558,4.7494726,1093.4253,315.14035,4.6059694,1091.2286,299.97858,61.82769,1091.8357,300.885,61.894955,1092.5819,302.1261,61.73391,1084.6578,348.8088,-74.0355,1083.7002,330.4971,181.00339,1050.5598,300.3862,18.866083,1050.9558,293.4623,92.725266,981.75287,400.20627,-215.25723,953.7805,310.00885,333.82645,805.59033,454.04742,-262.2017,785.9221,331.95264,428.11627,637.9113,469.5507,-261.63458,654.77075,332.80493,400.7095,582.68787,488.87466,-299.04453,617.13367,305.41214,408.09686,579.45135,474.00986,-287.08807,613.66187,327.97577,360.9784,599.2451,463.88995,-251.43924,629.4453,332.55344,377.89178,645.3187,280.929,-176.58769,656.99023,217.20415,176.29465,396.4234,132.47841,-346.4218,428.45892,96.49303,71.48629,364.96872,387.12006,-42.865166,380.16464,329.5432,337.60165,388.237,430.2737,-12.20665,404.17786,379.38492,363.81567,232.52332,418.5324,-26.989693,252.16095,382.25726,347.12024
glute_bridge_down,376.27173,534.03143,32.698296,365.6496,539.12897,43.839245,365.62604,539.5644,43.744522,365.6174,540.12476,43.662792,365.37598,542.1725,11.896186,365.2104,545.397,11.871066,365.09607,549.34454,11.765133,367.91,555.81537,110.011826,367.17383,569.371,-33.179314,388.24365,537.7863,60.505028,387.68204,542.23517,18.992735,438.6168,554.777,208.04471,425.22446,593.55566,-136.8064,528.19244,568.09814,286.43307,518.2406,613.62286,-231.41283,607.6659,563.3959,285.08035,603.88855,620.1122,-295.3464,629.6969,564.81024,289.49768,632.4546,628.3246,-327.7037,630.77045,564.3138,264.669,635.83167,621.7083,-322.1689,623.0756,566.9183,273.1504,628.2895,616.2585,-293.0707,615.49756,547.94116,102.52464,615.25684,578.1402,-102.44411,718.52,446.09058,47.608063,725.0971,460.48297,-138.21236,778.16254,557.2466,198.05055,790.4231,581.85913,-11.632291,765.886,582.1652,211.1045,777.74115,606.92163,2.879393,849.7262,575.8832,188.14609,870.0296,599.2684,-16.037859
glute_bridge_up,221.48679,246.20659,54.952362,202.13123,259.0204,77.51438,201.8615,259.29495,77.3004,201.63475,259.95135,77.149086,202.905,266.96652,24.096329,203.25092,272.66278,24.06019,203.78929,279.56363,23.802113,211.28018,282.93353,202.94777,216.74588,310.07816,-36.14379,242.51437,249.65059,107.934425,244.55386,258.90237,38.68208,342.07117,260.94962,343.741,309.7543,355.8863,-183.65578,510.40283,259.57162,450.09772,484.02997,414.8198,-270.81763,627.5542,249.86607,421.82825,648.7942,434.8275,-345.354,672.19336,250.26772,431.6653,701.8264,450.92856,-380.8035,684.9639,235.17947,383.0072,706.7184,439.00296,-383.82483,667.85956,243.01831,398.6197,689.11584,429.98856,-343.42596,641.94464,181.23552,167.51237,658.9318,236.5393,-167.11496,869.36426,61.03297,33.648006,909.00543,102.804955,-286.7488,907.0769,296.0409,323.36566,936.7499,349.0387,-92.34196,884.5788,334.9882,350.67682,914.13525,389.49588,-69.042046,1011.39166,333.61743,357.057,1057.8463,391.7506,-87.116234
glute_bridge_down,273.70764,349.85355,2.3813033,257.68762,363.8533,22.555244,257.93445,364.24094,22.349176,258.16608,364.83636,22.189686,259.13654,370.3733,-23.249744,260.43658,375.52875,-23.282276,262.10742,381.85928,-23.442566,273.07074,384.21512,132.07372,279.0886,409.7551,-70.661865,298.02405,346.79208,48.04679,298.8245,355.74588,-11.101927,406.58777,343.1767,276.48456,381.289,448.78207,-209.96849,561.8831,354.40198,396.77972,545.19135,484.1841,-285.7652,680.2001,332.83026,397.20508,694.6673,479.01572,-330.35706,718.2986,321.59677,405.0462,747.18713,501.84357,-367.98508,716.6281,326.7687,362.4664,751.53204,485.54187,-367.33832,703.74506,337.5834,377.88467,735.31665,471.7474,-328.09424,681.2816,309.91553,154.70639,697.2403,381.97183,-154.48627,810.1422,135.0705,79.26701,870.4746,183.22113,-240.65903,898.92,314.62573,317.57822,940.5817,378.8442,2.3216856,897.0526,361.88623,340.09976,930.063,419.19614,31.672321,1009.88275,332.60236,347.15176,1064.0687,398.93973,48.708225
glute_bridge_up,413.02438,175.73895,57.61638,420.622,180.94182,41.35598,420.7809,182.53801,41.386242,421.0704,184.22768,41.37767,420.52942,179.68083,65.61364,420.51312,180.33301,65.62374,420.55234,181.10728,65.5729,418.1449,196.13571,0.4493655,417.794,192.7728,109.281555,404.56467,179.90266,45.880203,404.09848,178.20651,77.32298,381.12234,210.56105,-71.01278,366.9075,195.22763,171.96815,319.01825,224.35904,-142.10432,300.93,198.77496,230.02995,257.07605,234.0128,-208.99014,251.19574,195.5579,252.77777,239.68382,239.0111,-234.59673,232.8058,193.54343,261.97394,235.95444,234.39636,-224.60805,231.7293,197.23332,243.83835,243.70477,231.33557,-204.92441,238.04187,198.22093,245.22911,256.0574,150.50122,-77.182655,253.11087,143.96222,77.077805,157.49084,87.824326,-109.89769,158.76375,91.70787,49.866596,138.13113,197.88774,-59.82216,137.52547,191.2661,124.503044,143.40085,215.16722,-55.371582,145.1753,207.68988,130.30913,87.69335,208.95816,-74.78148,93.48914,201.50185,107.77574
glute_bridge_up,211.11343,258.54144,88.51647,188.06152,272.6769,113.30043,187.9201,273.88437,113.03074,187.73181,275.41687,112.81056,186.54427,279.7705,50.623886,185.39734,285.45807,50.609737,184.41287,291.8682,50.329216,197.12466,303.22845,246.32368,196.54175,325.16956,-33.64222,234.46533,265.90192,144.82076,235.53616,275.49722,63.809044,349.2414,287.7894,396.6727,324.46906,387.9929,-213.94449,543.10706,292.04443,516.6706,533.7005,445.53836,-305.89536,689.0032,262.8344,501.04446,733.88586,463.77887,-361.81183,733.5131,273.0019,506.16986,800.52747,485.44855,-401.38672,743.41614,259.80923,450.07324,803.09375,468.83383,-410.38773,724.49615,269.49402,473.53986,783.301,453.80002,-361.44742,697.32007,198.63431,184.23271,718.3965,268.7582,-183.70557,992.82715,61.955162,27.150776,1024.3943,88.24317,-322.95172,1023.78735,317.8614,374.54465,1037.5609,378.23224,-77.83095,964.4711,362.74203,407.19482,1006.5437,434.56647,-46.804512,1125.7832,374.1668,410.35703,1188.864,433.84448,-54.888935
glute_bridge_up,935.4065,220.81479,203.08305,957.0251,233.30255,178.26607,958.6337,238.57498,178.19405,960.1616,244.47952,178.0137,955.0711,226.7325,231.2424,955.1421,226.49377,231.34538,955.2579,226.37253,231.16364,953.8246,274.08984,137.75365,949.08356,249.98145,373.12228,916.31824,232.72713,194.4008,913.76465,225.19395,262.43604,887.7931,322.89487,-62.41629,829.11163,247.55649,521.92474,752.41425,396.16547,-245.91324,676.943,297.46844,621.8191,592.7166,424.7383,-407.2845,516.0235,298.28683,632.2492,533.3688,459.7264,-453.9552,482.28967,303.94965,648.70166,528.42584,439.06714,-433.35687,481.77893,310.94104,611.7177,542.78955,427.8577,-396.1557,490.40085,310.2682,614.134,537.1686,251.55736,-181.94165,525.1923,192.91632,181.57744,261.9767,98.232346,-291.2259,281.09146,53.022835,8.611046,226.9439,378.60184,-154.43521,230.58014,314.85867,241.13977,250.65544,429.52872,-142.54794,249.7242,365.21793,260.37366,82.46788,431.73206,-218.17987,117.773094,352.81235,209.56241
glute_bridge_up,92.164116,302.09616,340.48215,71.82659,313.4144,374.9666,71.735916,314.82123,374.89154,71.693,316.5949,374.7682,70.61638,319.69202,319.98126,69.52835,325.5395,319.88287,68.47347,331.96375,319.70804,79.52526,346.2244,510.95184,76.160774,366.93588,260.5669,117.96684,309.51874,391.9022,117.45239,316.59183,319.23526,221.00539,348.77036,599.35236,161.82614,436.74396,51.55961,386.52713,368.98035,673.0206,311.85922,503.04175,-198.37532,551.40924,357.93243,624.1275,481.15616,544.0329,-429.96616,601.0866,360.86505,628.9232,530.2084,574.18835,-481.37006,605.4801,368.13232,597.78723,539.266,552.53864,-473.72757,577.6955,371.10736,607.0913,524.73926,536.19116,-428.50726,492.27557,290.40933,181.8921,486.32404,341.92337,-182.0629,740.8738,126.497185,79.41054,755.41266,167.77231,-302.59442,788.4297,374.92453,308.76178,799.4424,426.41724,-155.6847,770.9408,425.8432,332.02374,786.84705,471.93713,-135.38423,907.94556,412.9779,317.86713,943.14465,476.3221,-163.36717
glute_bridge_down,119.31067,241.7292,-56.811504,107.79877,250.74658,-42.766655,108.26418,251.61212,-42.935284,108.7569,252.52396,-43.052845,107.248184,254.99153,-79.68675,107.36325,259.36597,-79.70424,107.561615,264.46533,-79.84851,115.78136,270.5546,34.204216,114.122986,290.0885,-128.50002,136.20363,246.84055,-24.22077,135.92679,251.71837,-71.47329,209.20549,267.43723,143.9954,197.67506,322.31104,-228.25772,329.1343,272.31363,230.6446,329.3862,367.9049,-278.9226,438.65286,278.16104,255.70865,461.82608,385.53436,-287.566,472.11984,273.03952,265.7653,496.0084,407.76736,-318.01175,471.90262,280.12988,234.53293,502.08072,392.13876,-318.42572,449.75995,288.8929,242.01665,489.62646,378.43176,-287.00153,444.98578,253.393,112.3312,454.72495,299.6812,-112.136055,552.537,128.96259,55.602436,597.641,168.40573,-167.71144,589.739,281.88214,280.46918,620.37366,319.05826,63.623177,583.9217,315.19418,303.55392,616.97864,349.82684,90.66563,673.55206,309.31848,332.4105,718.2665,343.02142,123.049034
glute_bridge_down,204.95491,269.56122,117.80399,188.9761,286.7586,135.66808,189.44446,287.8287,135.42868,190.02444,288.9528,135.25638,188.96085,291.85178,86.98494,189.28433,296.6116,86.971825,189.93935,302.25778,86.80617,204.59808,310.70932,237.66122,204.28299,329.8075,20.607996,227.8801,274.70355,160.31187,228.15392,281.4802,97.32463,350.1193,299.924,375.27722,295.63916,374.1914,-164.96048,537.9116,336.47748,461.469,479.6054,426.81857,-302.02686,697.8219,334.60327,444.38904,678.3602,434.76614,-407.25894,751.90894,331.90854,440.62518,739.6143,456.70496,-456.92316,757.2731,338.46008,395.86453,744.98096,440.4664,-448.43164,732.06903,335.15985,422.291,727.11865,426.7261,-402.38562,686.7152,286.424,157.9096,682.32306,340.2212,-157.45221,880.86414,71.02635,30.784176,905.41205,87.95791,-253.00209,997.8601,316.99188,240.19804,1026.7439,357.09006,-108.345856,989.27673,378.4124,256.3831,1009.92523,411.49243,-89.3584,1150.6874,367.98166,225.40236,1193.2129,403.12305,-111.74447
glute_bridge_down,99.690636,171.06732,-9.027229,90.35127,176.75615,-2.0382361,90.05414,177.55339,-2.1386726,89.7189,178.397,-2.1903574,90.70785,178.48878,-19.500933,90.72091,180.3357,-19.525408,90.68298,182.36244,-19.58517,93.96023,189.17354,32.971153,95.09457,193.69342,-43.56578,108.87417,173.03966,5.391463,109.0436,175.2304,-16.79432,151.733,190.24637,79.54089,148.31372,207.69841,-99.78088,231.53957,199.56406,86.19914,232.3091,222.80054,-120.04495,292.70834,198.7233,82.66056,302.50403,228.25327,-107.28009,308.57565,201.11606,80.92039,323.465,235.25653,-119.98333,308.9369,199.89209,69.56044,327.62912,231.42165,-118.68123,304.59607,199.40097,76.53519,320.01825,227.8774,-105.83509,286.20285,184.752,53.97327,291.99854,200.31503,-53.804363,343.98392,105.60915,43.01177,356.10062,109.13617,-73.8568,368.11038,186.30898,102.847305,380.04404,202.45474,-19.239569,361.69846,203.67282,106.940094,374.85114,219.76768,-12.865682,410.79166,210.42838,109.42445,430.97156,218.33725,-6.511887
glute_bridge_up,83.13547,92.91531,35.426685,79.96355,94.95661,40.57833,80.10178,95.24082,40.563297,80.24754,95.51312,40.544052,79.63662,95.55779,30.172806,79.53363,96.3541,30.16282,79.41263,97.247795,30.132591,82.24158,99.98693,65.22766,81.04368,103.00847,17.514818,87.19796,94.35235,45.3778,87.03481,95.21127,31.602888,106.58081,100.2364,86.47175,97.527756,113.705986,-17.47225,141.204,107.91436,96.81286,126.331474,123.48096,-58.95896,172.9554,110.4512,86.81707,157.71022,129.42482,-99.94744,183.11377,110.56727,85.98409,166.50491,132.61487,-111.736115,184.2911,112.4761,78.8749,167.93776,130.24178,-109.51165,180.40039,113.141785,83.03889,165.27975,128.59947,-99.22362,157.72859,82.52798,35.845867,155.5872,90.691864,-35.865818,203.00786,54.677444,9.748215,208.04585,66.95663,-63.70989,209.05804,96.77074,67.776276,210.03783,116.284035,-6.597679,204.78299,104.57035,73.41943,207.29964,123.75372,0.37673432,228.48918,103.036194,71.87471,231.70586,122.89156,2.2987783
glute_bridge_down,1019.629,307.5633,162.93982,1038.417,318.5553,151.58972,1039.439,323.15652,151.45282,1040.1881,328.07117,151.33757,1036.7538,312.57858,188.77008,1036.8163,312.56442,188.83936,1036.9337,312.7182,188.61755,1028.7974,354.68698,144.49017,1027.8961,334.48926,309.5863,1003.38855,317.77573,160.68642,1001.90173,309.8715,208.72084,966.97876,414.2825,7.0687156,902.3526,319.5738,393.02905,837.3663,478.59653,-122.528496,756.5768,366.44467,454.74072,701.15717,495.4538,-258.71198,629.13464,372.43854,391.45847,660.8918,526.20953,-304.0568,591.42126,372.9128,381.39587,655.90564,504.8523,-304.3265,594.082,372.0519,336.56406,668.50916,489.3654,-258.3889,610.39294,375.84012,369.38278,674.53485,415.29013,-123.13161,654.51996,343.93222,122.70067,497.44046,244.21541,-274.79657,488.30978,188.05212,-11.905912,404.11835,456.70517,-218.42126,400.27698,398.71338,76.77723,422.28302,503.73196,-207.20212,398.30157,437.5505,84.2435,280.90674,507.4988,-248.49835,296.06647,435.01212,47.02559
glute_bridge_down,1063.3418,278.1542,102.43944,1084.9187,292.4748,63.829384,1085.6802,296.33163,63.744373,1086.3015,300.49292,63.653824,1084.8033,290.56732,127.285225,1085.5024,292.60345,127.35921,1086.1655,294.86978,127.12044,1074.8671,330.49393,-25.266468,1075.4619,321.92078,250.44801,1042.105,286.83994,74.80819,1041.9764,284.52563,155.681,982.4276,377.29068,-246.09113,930.8276,307.64435,436.3012,802.45703,434.74875,-415.7886,741.63214,363.29758,520.2421,604.49207,433.59082,-505.20233,578.8294,342.07816,474.45172,543.5357,461.92905,-574.7349,534.89417,340.82104,485.27545,537.2524,441.92957,-543.96875,524.9884,347.34595,428.37958,552.7071,428.42267,-490.16315,544.4512,344.28415,447.36313,590.7473,336.2728,-212.46301,574.3974,281.82053,212.39784,375.57523,79.560196,-277.37866,379.86722,79.67576,83.34716,262.362,357.5216,-120.29375,265.50513,317.51025,339.07416,281.77145,415.17282,-107.68784,280.65744,377.1989,357.8439,104.968605,403.29187,-149.99652,124.72557,373.17053,322.7562
glute_bridge_up,977.8618,237.3381,201.5986,999.5358,250.30252,179.3211,1001.2253,255.12189,179.29909,1002.98584,260.4614,179.18005,997.8687,244.59647,229.05952,998.3202,245.09567,229.13058,998.92944,245.75284,228.94356,999.47687,291.8021,143.97086,993.556,268.61676,364.03076,962.2844,249.90163,192.63757,959.8523,242.75256,256.37973,937.66235,343.83847,-38.71191,873.2042,266.66367,483.27588,791.7343,417.69446,-194.75655,712.1534,311.2552,555.3147,628.1785,446.92636,-348.2921,560.94446,311.76266,547.50714,575.4186,477.05914,-391.39136,519.9563,313.13046,550.2223,567.34045,461.79688,-378.98883,511.01105,318.85416,512.8045,586.2352,448.07498,-340.49255,526.18506,320.3403,528.76746,584.2193,266.59937,-167.23856,565.9087,211.34296,166.83691,311.769,107.21185,-250.60419,324.00787,66.27946,-2.2791095,271.2193,401.94025,-197.03932,267.26392,334.25314,181.86908,298.98804,448.83966,-190.70526,288.0701,388.4496,195.974,124.84608,448.84348,-255.20648,148.08395,367.30325,147.21408
glute_bridge_up,285.45807,227.97137,178.76833,268.98065,239.76257,204.44699,268.9752,240.08043,204.2967,268.9876,240.60272,204.13727,268.4895,247.03044,161.91791,268.28992,252.4822,161.89383,268.54828,258.856,161.70352,277.17044,260.3501,335.86703,278.86887,285.8658,142.3813,307.03854,232.0436,232.15256,307.7631,240.2279,175.9946,402.51053,253.26726,444.3512,343.28616,327.47073,-8.79767,566.7337,288.22134,488.20938,490.20697,405.6855,-198.47461,699.47705,293.4484,401.3783,652.4454,443.04724,-402.18106,740.84283,299.3718,390.95798,699.20197,466.88666,-452.74692,747.44257,302.8601,351.86414,707.5786,451.4666,-446.42838,731.21704,302.3945,380.66565,692.0312,440.68243,-400.17944,678.779,198.75435,153.38025,677.345,257.79205,-153.29176,948.30396,63.888206,-46.885334,965.21454,112.37216,-322.20764,1003.9601,307.7381,275.03058,1010.4005,372.47064,-77.68738,985.37506,352.21716,305.33142,990.6725,416.71326,-47.381638,1110.3733,340.53214,288.38116,1147.5817,436.27194,-73.662636
glute_bridge_up,976.5675,472.73328,89.262344,992.62024,480.1149,64.369644,993.9032,483.43552,64.41087,995.4337,486.6583,64.350716,991.70044,476.0316,110.541794,991.94653,476.4599,110.61482,992.33594,477.0607,110.51042,997.0938,511.88474,-10.386038,994.36414,503.1381,196.5642,960.8385,482.72192,65.364395,959.0762,479.3365,125.21307,901.6894,546.65826,-152.3511,888.0557,512.04083,307.57605,739.8074,564.39825,-176.75839,744.3094,508.1787,372.01495,602.23157,570.7787,-185.42245,623.9793,505.45462,370.78412,558.3485,580.5093,-224.6612,589.84564,501.94238,382.92383,555.4168,569.14417,-216.74043,583.0901,506.49362,349.70523,568.58105,563.2747,-180.27754,594.3724,509.3215,354.6259,665.7443,456.96088,-142.13162,673.8793,423.2989,141.82785,444.3275,330.1921,-269.3379,484.91287,311.01645,59.29916,472.7684,533.1261,5.5600734,505.78802,478.68692,358.35263,499.70203,555.0838,32.256058,529.1464,507.56772,388.16797,367.34085,559.6786,15.308414,430.00732,519.2894,377.85437
glute_bridge_up,218.51245,266.17838,73.27941,197.87274,277.10645,101.20073,197.89711,277.51028,101.03092,198.03368,278.32816,100.90485,198.32721,284.75064,37.938683,198.7492,290.48138,37.897408,199.26205,296.8514,37.649006,208.37949,304.80722,248.04153,210.67711,328.78445,-34.65709,240.63779,269.48154,135.30748,241.76231,278.81558,53.673782,341.59314,278.64236,410.33176,307.81967,381.58224,-194.70522,507.82208,280.39664,509.00415,485.98572,436.06946,-303.6079,625.7928,279.49658,448.6103,652.66364,458.37595,-384.054,682.42773,287.70914,453.3049,705.1971,477.42886,-431.55066,687.15186,274.49426,404.492,708.7399,465.01987,-430.93076,669.23914,280.06232,423.50162,693.7891,456.34552,-381.26587,637.8004,194.6829,193.80618,651.71277,251.48901,-193.57652,878.0441,92.02523,45.261272,914.4044,129.81398,-324.79474,914.3289,326.12875,438.72223,937.90393,375.4832,-1.5889595,888.7698,361.19492,477.91446,917.3504,415.15173,34.642624,1012.99225,356.69037,477.2431,1054.2284,421.70648,19.943872
glute_bridge_down,1025.56,335.51895,-23.934906,1045.2593,352.23392,-44.645306,1045.4658,358.03424,-44.767685,1045.3314,364.67316,-44.875282,1044.4049,344.1659,0.14052351,1044.1794,343.4502,0.2163449,1044.1382,342.9664,0.04969734,1031.1945,390.53763,-72.456856,1033.4386,365.69815,126.67588,1003.60706,345.24338,-31.956348,1003.883,334.23727,26.096403,930.46356,447.12753,-214.03214,893.08527,326.20193,285.79037,766.67993,486.45694,-315.43695,728.64636,350.4038,383.83685,617.0803,483.3872,-391.43845,622.48193,339.35596,321.95288,564.07465,510.82053,-441.6481,583.96277,336.64777,324.68082,562.7998,487.8314,-434.74402,591.6966,334.1707,275.95917,574.8447,474.58212,-386.36237,606.6627,339.66577,298.99368,601.8522,383.8339,-160.15048,611.2128,311.37372,159.99377,421.53253,192.34552,-263.76022,475.86548,138.1445,83.187096,347.73993,398.31287,-46.564972,390.3791,316.02798,291.0279,365.3046,443.5731,-20.797112,399.49152,362.69974,310.34418,231.03497,430.33722,-24.485401,279.7397,341.07077,306.49326
glute_bridge_up,297.7626,307.92203,58.876183,282.5556,317.00308,81.28165,282.43054,317.24493,81.1416,282.30655,317.78735,80.98059,282.4079,323.2982,43.615013,282.08908,327.89978,43.58778,281.96576,333.71698,43.435673,289.4153,337.87814,196.28949,292.04163,360.67218,27.196196,315.8362,309.77914,105.39465,316.8178,317.93042,56.25496,401.7077,316.38565,292.49802,361.09448,409.0457,-79.09371,536.66943,318.44217,353.87677,494.74637,463.25934,-156.13463,647.63086,298.27768,292.87106,628.40625,490.20236,-252.28772,683.3725,291.41013,290.13855,672.36584,507.5719,-283.37735,686.09644,297.88913,250.67169,676.5289,491.83813,-289.50952,672.31085,305.0842,273.28564,662.7661,483.31894,-253.16237,631.8674,275.58774,119.56708,637.80615,334.56775,-119.37286,822.45276,155.1416,-13.109298,862.9436,219.42134,-243.4983,867.50433,334.21957,278.0584,891.5222,412.05768,-17.675087,853.74304,370.5187,307.62808,872.33875,446.61584,10.53846,948.0615,357.663,318.60226,991.38135,452.4185,9.083183
